Symbol,ATM Straddle %,Open,High,Low,Close,Price Chg,Price Chg %,IV Chg,IV Chg %,OI Chg,OI Chg %,PCR Chg,PCR Chg %,Tot CE OI Chg,Tot CE OI Chg %,Tot PE OI Chg,Tot PE OI Chg %,Tot PE-CE OI Chg,Report_Type,Source_File,Exported data,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Price,Price Chg%,Fut OI,Fut OI Chg,Fut OI Chg %,PCR,Strike,Call OI,Call OI Chg,Put OI,Put OI Chg,Dist. From Strike %,Fut Buildup,Sector Name,Adv/ Dec/ Unchg,Price chg (%),Volume chg (%),OI chg (%),Rollover (%),Buildup,Tol CE OI Chg,Tol PE OI Chg,Tol PE-CE OI Chg,Tol PE-CE OI Chg %,Price chg,OI,OI chg,OI Chg (Value),Volume,Volume Chg (%)
GODREJPROP,7.73,2133.8,2133.8,2101.0,2116.1,-0.7,-0.03,-0.32,-0.89,12.0,0.05,0.0,0.0,13.0,0.25,3.0,0.11,-10,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRASIM,4.82,3112.5,3133.9,3105.1,3132.6,20.1,0.65,0.52,2.31,-40.0,-0.08,0.0,0.0,4.0,0.13,1.0,0.05,-3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GVT&D,10.77,4342.0,4400.0,4333.9,4372.8,156.9,3.72,0.29,0.58,255.0,1.02,0.05,4.2,-168.0,-3.66,13.0,0.24,181,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAL,5.97,4599.9,4632.0,4599.9,4621.5,34.7,0.76,0.67,2.42,-10.0,-0.03,0.0,0.0,-26.0,-0.22,2.0,0.02,28,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVELLS,5.31,1273.0,1273.0,1265.1,1270.3,4,0.32,0.53,2.12,53.0,0.28,-0.01,-1.52,107.0,2.69,16.0,0.61,-91,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCLTECH,5.96,1300.0,1315.1,1295.0,1312.9,-44.9,-3.31,1.03,3.75,380.0,0.56,-0.07,-8.54,435.0,3.27,-542.0,-4.97,-977,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCAMC,5.97,2559.9,2577.0,2558.7,2576.6,23.7,0.93,0.33,1.21,-8.0,-0.04,0.0,0.0,4.0,0.08,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCBANK,4.55,756.85,760.8,756.8,758.25,1.4,0.18,-0.01,-0.05,276.0,0.06,0.0,0.0,91.0,0.06,120.0,0.15,29,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCLIFE,4.63,548.6,549.7,547.2,548.2,-0.25,-0.05,0.11,0.5,41.0,0.1,0.01,1.82,22.0,0.13,222.0,2.43,200,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEROMOTOCO,6.35,5419.9,5422.0,5310.2,5352.9,-2.5,-0.05,1.11,3.8,99.0,0.31,-0.03,-4.11,266.0,2.48,-105.0,-1.34,-371,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDALCO,6.42,979.0,989.3,977.5,985.9,12,1.23,0.52,1.72,298.0,0.4,0.01,1.28,-99.0,-0.75,41.0,0.4,140,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDPETRO,5.77,392.0,392.95,390.55,390.75,0.1,0.03,-0.15,-0.55,18.0,0.08,-0.01,-1.25,40.0,0.89,-2.0,-0.06,-42,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDUNILVR,3.69,2118.8,2122.8,2111.0,2117.0,1.1,0.05,0.25,1.42,23.0,0.05,0.01,1.75,47.0,0.13,110.0,0.55,63,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HINDZINC,5.64,541.95,543.1,539.05,540.65,1.55,0.29,-0.26,-0.98,2.0,0.01,0.0,0.0,-14.0,-0.15,1.0,0.02,15,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HYUNDAI,7.68,2090.8,2164.0,2075.1,2137.3,126.9,6.31,3.75,12.45,519.0,3.52,-0.06,-6.67,762.0,16.88,345.0,8.48,-417,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIBANK,3.65,1431.8,1437.5,1430.9,1436.7,8.2,0.57,-0.15,-0.85,182.0,0.12,0.01,1.49,-264.0,-1.03,31.0,0.18,295,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIGI,5.04,1637.1,1645.5,1637.1,1644.9,-1.9,-0.12,0.17,0.71,-3.0,-0.02,0.0,0.0,17.0,0.48,3.0,0.1,-14,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICICIPRULI,5.33,509.85,513.35,509.85,513.3,1.45,0.28,-1.01,-4.06,7.0,0.03,0.0,0.0,-6.0,-0.21,-4.0,-0.2,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDEA,7.97,13.04,13.05,12.99,13.03,0.08,0.62,0.5,1.33,12.0,0.01,0.0,0.0,-11.0,-0.08,2.0,0.02,13,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDFCFIRSTB,5.45,85.08,85.29,84.79,85.26,0.5,0.59,0.13,0.5,59.0,0.16,0.0,0.0,-6.0,-0.05,3.0,0.04,9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,6.32,132.14,132.59,132.0,132.59,0.37,0.28,0.02,0.07,6.0,0.04,-0.01,-1.3,6.0,0.13,-3.0,-0.08,-9,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDHOTEL,4.59,753.0,753.95,750.15,752.85,1.55,0.21,0.23,1.07,32.0,0.15,0.0,0.0,14.0,0.35,6.0,0.24,-8,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIANB,6.26,836.15,837.5,832.65,835.1,3.45,0.41,1.28,4.56,-8.0,-0.06,0.0,0.0,-12.0,-0.4,-9.0,-0.31,3,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDIGO,5.1,5265.0,5291.5,5261.0,5278.5,35,0.67,-1.09,-4.34,12.0,0.03,-0.02,-2.63,51.0,0.39,-109.0,-1.11,-160,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSINDBK,5.34,1018.75,1019.95,1010.85,1011.05,-2.85,-0.28,0.47,1.89,8.0,0.02,0.0,0.0,8.0,0.09,2.0,0.03,-6,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INDUSTOWER,4.59,395.05,395.05,392.7,393.8,-1.35,-0.34,0.37,1.77,-9.0,-0.02,0.0,0.0,33.0,0.29,-17.0,-0.29,-50,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INFY,6.45,1115.0,1122.6,1109.3,1119.0,-37.5,-3.24,1.39,4.65,1482.0,0.67,-0.02,-1.98,349.0,0.52,-1464.0,-2.13,-1813,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INOXWIND,9.17,75.75,76.24,75.75,75.86,0.57,0.76,0.84,1.96,7.0,0.04,0.0,0.0,-5.0,-0.1,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOC,5.39,139.06,139.49,139.0,139.3,0.16,0.11,0.14,0.55,2.0,0.01,0.0,0.0,18.0,0.28,6.0,0.1,-12,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IREDA,7.41,116.5,117.71,116.5,117.22,0.36,0.31,1.92,5.51,5.0,0.03,0.0,0.0,6.0,0.13,-17.0,-0.35,-23,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRFC,5.55,89.31,89.33,88.55,88.65,-0.06,-0.07,-0.34,-1.26,58.0,0.37,-0.01,-1.56,71.0,0.59,1.0,0.01,-70,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITC,4.66,286.0,286.65,285.4,285.45,-0.75,-0.26,0.9,4.21,12.0,0.01,0.0,0.0,87.0,0.23,24.0,0.09,-63,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JINDALSTEL,4.97,1107.7,1112.0,1103.9,1110.9,12.9,1.17,0.35,1.51,-5.0,-0.02,0.02,2.38,-100.0,-1.85,-14.0,-0.31,86,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JIOFIN,5.78,249.0,249.7,248.33,248.7,0.96,0.39,0.08,0.29,56.0,0.08,0.0,0.0,-9.0,-0.03,-11.0,-0.07,-2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWENERGY,5.24,545.2,548.4,545.2,548.4,1.55,0.28,0.91,3.74,10.0,0.04,0.0,0.0,0.0,0.0,9.0,0.21,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JSWSTEEL,4.8,1287.9,1287.9,1281.8,1281.8,4.5,0.35,-0.73,-3.32,13.0,0.02,0.01,1.39,-20.0,-0.46,4.0,0.13,24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUBLFOOD,6.74,439.5,439.6,438.0,438.4,-2,-0.45,-0.35,-1.1,13.0,0.09,0.0,0.0,7.0,0.19,6.0,0.17,-1,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KALYANKJIL,12.02,634.6,639.0,629.1,638.65,1.65,0.26,2.19,3.93,67.0,0.36,-0.01,-0.83,44.0,0.36,2.0,0.01,-42,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAYNES,11.65,3644.9,3693.4,3635.0,3680.0,44.2,1.22,3.88,7.24,-18.0,-0.07,0.0,0.0,16.0,0.18,44.0,0.83,28,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEI,9.01,4838.5,4918.0,4834.5,4907.0,92,1.91,1.21,3.34,13.0,0.11,0.06,9.68,-107.0,-6.83,7.0,0.72,114,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFINTECH,7.2,937.0,937.0,926.0,935.4,8.55,0.92,0.39,1.12,18.0,0.28,0.0,0.0,1.0,0.02,6.0,0.24,5,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOTAKBANK,4.01,391.35,392.8,391.25,391.4,0.75,0.19,0.19,1,-7.0,-0.01,0.0,0.0,-23.0,-0.16,-5.0,-0.05,18,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KPITTECH,7.66,580.0,580.35,575.1,575.65,-8.75,-1.5,1.05,2.96,46.0,0.25,0.0,0.0,152.0,0.69,63.0,0.48,-89,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAURUSLABS,5.53,1790.0,1797.0,1788.6,1792.0,7.4,0.41,0.64,2.45,46.0,0.24,0.0,0.0,-12.0,-0.1,32.0,0.32,44,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICHSGFIN,5.3,534.4,536.6,517.4,518.45,-13.9,-2.61,-2.48,-8.74,596.0,2.41,-0.07,-7.78,471.0,7.8,-30.0,-0.56,-501,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LICI,5.43,419.6,419.6,418.55,419.0,1.35,0.32,-0.42,-1.59,0.0,0.0,0.0,0.0,9.0,0.11,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LODHA,8.37,1220.0,1225.6,1207.0,1220.4,-6.9,-0.56,1.99,5.39,-2.0,-0.01,0.0,0.0,5.0,0.07,19.0,0.41,14,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,4.04,3969.0,3979.3,3963.1,3972.1,21.1,0.53,0.56,2.95,45.0,0.07,0.0,0.0,-210.0,-0.64,-7.0,-0.03,203,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTF,6.99,308.0,311.4,308.0,309.8,3.9,1.27,0.08,0.24,13.0,0.06,0.0,0.0,-39.0,-0.61,4.0,0.08,43,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTM,7.09,4384.0,4384.0,4300.3,4347.0,-110.4,-2.48,0.56,1.71,60.0,0.33,0.03,4.05,-11.0,-0.24,127.0,3.76,138,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUPIN,5.96,2440.0,2451.6,2431.1,2431.1,-3.7,-0.15,1.23,4.54,20.0,0.15,-0.01,-1.47,41.0,0.85,-12.0,-0.37,-53,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M&M,4.95,3364.0,3367.0,3249.8,3343.1,45.7,1.39,0.58,2.46,834.0,1.23,-0.02,-2.5,292.0,1.22,-59.0,-0.31,-351,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANAPPURAM,8.55,371.7,374.05,371.5,372.55,3.6,0.98,0.23,0.6,56.0,0.32,0.0,0.0,29.0,0.97,5.0,0.26,-24,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANKIND,6.19,2620.2,2620.3,2487.0,2491.9,-95.9,-3.71,-2.67,-8.3,260.0,2.27,-0.05,-7.81,47.0,1.16,-152.0,-5.92,-199,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARICO,5.56,888.1,891.4,884.2,885.9,-2.2,-0.25,0.09,0.35,8.0,0.07,0.0,0.0,18.0,0.56,2.0,0.09,-16,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARUTI,5.58,14100.0,14235.0,14060.0,14172.0,102,0.72,0.62,2.34,414.0,0.99,0.02,2.63,-96.0,-0.47,152.0,0.97,248,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXHEALTH,6.05,1129.0,1134.8,1129.0,1133.0,3.6,0.32,-0.01,-0.04,0.0,0.0,0.0,0.0,-9.0,-0.3,-7.0,-0.32,2,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAZDOCK,7.21,2349.0,2349.0,2320.0,2328.0,13,0.56,-0.57,-1.59,324.0,1.43,-0.07,-9.72,741.0,10.92,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCX,8.14,2680.0,2711.9,2680.0,2694.0,6.9,0.26,0.6,1.56,72.0,0.23,0.0,0.0,54.0,0.39,95.0,0.77,41,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFSL,6.44,1510.3,1523.7,1510.3,1518.0,3.1,0.2,-0.31,-1,0.0,0.0,0.0,0.0,4.0,0.26,-1.0,-0.11,-5,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDCPNIFTY,2.98,14721.1,14754.15,14710.1,14720.65,15.45,0.11,-0.08,-0.56,15.0,0.1,0.0,0.0,425.0,1.54,159.0,0.58,-266,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTHERSON,7.28,147.98,148.5,146.61,148.2,1.07,0.73,-0.55,-1.6,10.0,0.05,0.0,0.0,-6.0,-0.13,15.0,0.47,21,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOTILALOFS,6.62,846.95,852.7,843.95,851.9,10.45,1.24,1.07,3.51,-20.0,-0.22,0.01,1.61,-36.0,-0.95,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPHASIS,9.58,2314.1,2314.1,2217.1,2275.3,-72.7,-3.1,1.82,5.44,205.0,1.43,-0.03,-4.69,156.0,4.26,-5.0,-0.21,-161,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUTHOOTFIN,8.31,3035.0,3073.3,3034.4,3052.4,26.3,0.87,0.51,1.31,22.0,0.08,-0.03,-4.76,463.0,6.85,22.0,0.51,-441,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM-INDIA,6.5,1160.0,1160.0,1133.0,1148.3,5,0.44,-0.29,-0.94,0.0,0.0,-0.05,-10.2,106.0,9.61,-7.0,-1.29,-113,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NATIONALUM,7.67,353.85,356.55,351.0,356.0,6.1,1.74,0.36,1,32.0,0.13,0.02,2.63,-89.0,-1.17,46.0,0.8,135,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAUKRI,7.52,1233.05,1236.7,1207.85,1220.35,-27.6,-2.21,1.4,4.1,55.0,0.21,0.0,0.0,25.0,0.53,33.0,1.43,8,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBCC,6.86,94.25,94.36,94.01,94.11,0.4,0.43,-0.19,-0.55,6.0,0.04,0.0,0.0,3.0,0.09,14.0,0.87,11,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESTLEIND,4.39,1525.0,1531.6,1520.0,1524.0,0,0,-0.25,-1.2,60.0,0.34,0.0,0.0,28.0,0.4,3.0,0.08,-25,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHPC,5.46,78.8,78.8,78.23,78.5,0.14,0.18,0.23,0.88,4.0,0.02,-0.01,-1.28,10.0,0.23,-19.0,-0.57,-29,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFTY,0.8,24407.5,24440.0,24405.5,24428.3,70.3,0.29,-0.29,-2.57,118.0,0.06,0.01,0.88,-2259.0,-0.36,5427.0,0.76,7686,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFTYNXT50,3.55,72725.0,73199.8,72725.0,73199.8,481.4,0.66,4.33,27.2,15.0,2.31,0.07,3.03,-1.0,-2.86,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMDC,5.67,85.51,85.6,85.24,85.52,0.14,0.16,-0.9,-3.36,4.0,0.01,0.0,0.0,15.0,0.25,9.0,0.19,-6,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTPC,4.02,345.1,348.25,345.1,347.6,1.65,0.48,0.27,1.43,-29.0,-0.04,0.01,1.47,-122.0,-0.77,32.0,0.3,154,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYKAA,7.17,336.0,337.9,335.55,337.4,2.9,0.87,1.15,3.53,54.0,0.39,-0.04,-6.06,110.0,6.87,0.0,0.0,-,PRICE_OI,Daywise_Price_and_OI_Summary_25AUG26_Report_2026-07-31.xlsx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
