Symbol,Price,Price Chg %,OI,OI Chg %,PCR,ATM Straddle %,IV Chg,IV Chg %,Fut OI,Fut OI Chg,Fut OI Chg %,Fut Buildup,Volume,Volume Chg %,Report_Type,Source_File,NTIS Intraday Score,Trade Bias,Reason,Pattern,Pattern_DNA,Pattern_ID,Historical_Probability,Historical_Confidence,Evidence_Level,Intraday Probability %,Confidence,Final Bias
MAXHEALTH,1063.0,-0.26,10383450.0,0.07,,,,,,,,,39375.0,-96.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
ABCAPITAL,407.4,-0.95,39122000.0,0.37,,,,,,,,,288300.0,-94.7,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
HAL,4922.1,-0.55,5709600.0,0.08,,,,,,,,,25500.0,-94.75,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
BAJAJFINSV,2029.1,-0.15,7456500.0,0.14,,,,,,,,,30900.0,-94.34,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
SBILIFE,1846.4,-0.47,5580750.0,0.07,,,,,,,,,25875.0,-94.3,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
AXISBANK,1238.6,-1.05,79962500.0,0.07,,,,,,,,,278750.0,-89.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
SOLARINDS,18623.0,-0.95,756300.0,0.23,,,,,,,,,6000.0,-89.66,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
BEL,403.45,-0.16,101333175.0,0.05,,,,,,,,,619875.0,-89.1,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
HDFCAMC,2534.6,-1.06,6665700.0,0.14,,,,,,,,,36600.0,-90.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
GODREJCP,1024.6,-0.43,11782000.0,0.4,,,,,,,,,182000.0,-90.38,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
BHARATFORG,2080.9,-1.31,8748000.0,0.06,,,,,,,,,1180000.0,-90.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
NIFTYNXT50,74499.8,-0.07,19475.0,0.78,,,,,,,,,200.0,-87.69,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
POLYCAB,9258.0,-0.7,2263875.0,0.26,,,,,,,,,29750.0,-88.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
COLPAL,2009.9,-0.37,5119675.0,0.12,,,,,,,,,28600.0,-88.42,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
BSE,3563.3,-1.54,8814400.0,0.66,,,,,,,,,609400.0,-88.39,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
CGPOWER,872.5,-0.82,19595900.0,0.25,,,,,,,,,107950.0,-88.6,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
AMBUJACEM,432.15,-0.16,83197200.0,0.1,,,,,,,,,205200.0,-89.05,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
BHEL,408.0,-0.15,80579625.0,0.36,,,,,,,,,1128750.0,-84.94,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
ASHOKLEY,173.07,-1.05,138325000.0,0.68,,,,,,,,,3360000.0,-84.33,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
RELIANCE,1322.1,-0.4,107062500.0,0.06,,,,,,,,,784000.0,-86.82,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
NAM-INDIA,1160.0,-0.89,7493125.0,0.04,,,,,,,,,53750.0,-86.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
RVNL,230.36,-0.26,36419075.0,0.55,,,,,,,,,363825.0,-84.24,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
SIEMENS,3905.0,-0.8,3467975.0,0.67,,,,,,,,,104125.0,-84.23,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
PNB,113.5,-0.3,285856000.0,0.24,,,,,,,,,2152000.0,-86.47,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
TVSMOTOR,4427.2,-0.68,8132600.0,0.24,,,,,,,,,74550.0,-89.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
LT,4060.0,-0.41,11109875.0,0.3,,,,,,,,,163450.0,-72.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
TATACONSUM,1093.9,-1.25,15767950.0,0.15,,,,,,,,,95700.0,-91.9,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
APLAPOLLO,2012.9,-0.04,5568500.0,0.14,,,,,,,,,40600.0,-94.91,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
M&M,3503.5,-0.28,11543000.0,0.15,,,,,,,,,94800.0,-94.26,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
INDIANB,882.0,-0.4,11759000.0,0.59,,,,,,,,,163000.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
JINDALSTEL,1114.2,-0.74,14261250.0,0.25,,,,,,,,,91875.0,-93.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
CROMPTON,247.65,-0.46,67019800.0,0.23,,,,,,,,,389150.0,-93.03,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
FEDERALBNK,354.2,-0.41,83720000.0,0.03,,,,,,,,,220000.0,-93.0,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
DALBHARAT,1830.0,-0.76,3588000.0,0.05,,,,,,,,,29900.0,-92.74,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
PREMIERENE,1044.2,-0.45,7428850.0,0.02,,,,,,,,,47450.0,-92.43,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
SHRIRAMFIN,1125.9,-0.92,25967700.0,0.35,,,,,,,,,220275.0,-92.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
IEX,126.67,-0.17,72684150.0,0.09,,,,,,,,,239250.0,-92.51,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
CUMMINSIND,5431.0,-0.57,4299400.0,0.05,,,,,,,,,16800.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
DLF,654.0,-1.08,48374000.0,0.06,,,,,,,,,298300.0,-94.21,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,Negative Price Momentum,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
GRASIM,3369.6,-0.63,11726250.0,0.21,,,,,,,,,235500.0,-93.97,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
SBIN,1070.6,-0.48,82119750.0,0.28,,,,,,,,,1250250.0,-94.07,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
TIINDIA,2796.5,-0.71,2260600.0,0.13,,,,,,,,,9400.0,-93.8,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
MAZDOCK,2565.3,-0.65,5085225.0,0.32,,,,,,,,,67500.0,-93.76,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
HINDUNILVR,2083.0,-0.39,14791500.0,0.08,,,,,,,,,45000.0,-93.14,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
KFINTECH,927.0,-0.57,4343550.0,0.09,,,,,,,,,35650.0,-92.4,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
PIIND,2734.0,-0.39,2895200.0,0.11,,,,,,,,,25200.0,-92.37,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_NEUTRAL|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_151840E4,50.0,0.0,NEW,20,LOW,SELL
BDL,1307.4,-0.59,6794475.0,0.24,,,,,,,,,56525.0,-92.46,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
GODREJPROP,2103.0,-0.74,8199425.0,0.04,,,,,,,,,44850.0,-92.56,VOLUME_OI,VolumeAndOISpikesScans_25AUG26_Report_11_8_2026.xlsx,0,SELL,,Short Buildup,NORMALIZATION:1.0|PDNA:1.0|PRICE:PRICE_DOWN|OI:OI_NEUTRAL|VOLUME:VOLUME_CONTRACTION|PCR:PCR_NEUTRAL|IV:IV_NORMAL|SCORE:SCORE_NEUTRAL|PATTERN:SHORT BUILDUP|DIRECTION:UNKNOWN,PDNA_A980978A,50.0,0.0,NEW,20,LOW,SELL
